id,created,modified,slug,title,user_id,is_official,search_vector,status,language,is_draft,old_id,is_deleted,is_onboard,platform,pik_photo_id,memo,is_default
707,2020-05-10 21:08:48.283 +0900,2020-08-26 13:52:55.146 +0900,피큐레잇-아이디어-모음,[피큐레잇] 아이디어 모음,49,False,'모음':3A '아이디어':2A '피큐레잇':1A,public,ko,False,,False,False,,,,False
270,2019-06-14 03:02:04.093 +0900,2020-08-26 13:52:58.344 +0900,domain-backorder,Domain Backorder,349,False,"'a':10B,33B 'already':18B 'are':14B,23B 'backorder':2A,4B,36B,39B 'by':20B 'can':7B 'do':8B 'domain':1A,3B,11B,35B,38B 'for':32B 'godaddy':37B 'here':22B 'in':16B 'interested':15B 'is':5B,17B 'might':27B 'name':12B 'namejet':40B 'refer':30B 'snapnames':41B 'some':24B 'somebody':21B 'successful':34B 'taken':19B 'tips':25B 'to':29B,31B 'want':28B 'what':6B 'when':9B 'you':13B,26B",public,en,False,,False,False,,,,False
790,2020-06-09 14:49:08.240 +0900,2020-08-26 16:04:49.893 +0900,ai-pik-about-네이버-790,AI pik about 네이버,477,False,'about':3A 'ai':1A 'pik':2A '네이버':4A,private,ko,False,,False,False,,,,False
1954,2021-01-08 12:17:45.434 +0900,2021-01-08 12:17:45.436 +0900,인재채용,인재채용,677,False,'인재채용':1A,public,en,False,,False,False,,,,False
269,2019-06-13 13:43:35.214 +0900,2020-08-26 13:52:58.350 +0900,how-to-conduct-a-competitive-analysis-for-your-business,How to Conduct a Competitive Analysis for Your Business,349,False,"'a':4A,14B,20B 'analysis':6A,16B,29B 'before':17B 'buisness':30B 'business':9A 'can':11B 'company':21B 'competitive':5A,15B,31B 'conduct':3A 'do':27B 'explore':24B 'for':7A 'how':1A,25B 'it':28B 'let':22B 's':23B 'skip':13B 'start':19B 't':12B 'to':2A,26B 'you':10B,18B 'your':8A",public,en,False,,False,False,,,,False
268,2019-06-13 07:56:07.340 +0900,2020-08-26 13:52:58.358 +0900,pikurate-한글테스트,Pikurate 한글테스트,17,False,"'pikurate':1A,3B '테스트':5B '한글':6B '한글테스트':2A,4B",public,en,False,,False,False,,,,False
267,2019-06-12 06:52:52.477 +0900,2020-08-26 13:52:58.365 +0900,journey-to-becoming-a-product-manager,Journey to Becoming a Product Manager,372,False,"'a':4A,10B,34B,54B 'all':49B 'an':27B 'and':21B,39B 'background':12B 'become':53B 'becoming':3A 'but':31B 'career':61B 'come':8B 'designer':60B 'development':64B 'direction':44B 'diverse':11B 'education':15B 'entrepreneur':22B 'experiences':38B 'film':16B 'find':33B 'from':9B,14B 'gather':48B 'great':55B 'had':26B 'have':24B 'heading':41B 'i':7B,25B,32B,45B 'interests':40B 'job':65B 'journey':1A 'lot':35B 'manager':6A,58B 'marketing':20B 'my':37B 'never':23B 'non':18B 'non-profit':17B 'of':36B 'official':28B 'pm':29B,56B 'product':5A,57B,59B,63B 'professional':62B 'profit':19B 'ranging':13B 'resources':51B 'role':30B 'that':43B 'the':50B 'to':2A,47B,52B 'towards':42B 'want':46B",public,en,False,,False,False,,,,False
266,2019-06-12 06:52:17.666 +0900,2020-08-26 13:52:58.374 +0900,what-does-a-patent-application-look-like,What does a Patent Application look like?,349,False,"'a':3A,17B,23B 'application':5A,19B,26B 'are':12B 'cost':25B,28B 'does':2A,22B 'file':16B,29B 'how':14B,20B 'kind':9B 'like':7A 'look':6A 'much':21B 'of':10B 'patent':4A,18B,24B,27B 'patents':11B 'provisional':30B 'there':13B 'to':15B 'what':1A,8B",public,en,False,,False,False,,,,False
265,2019-06-12 02:22:03.519 +0900,2020-08-26 13:52:58.382 +0900,pikurate-잠재적-경쟁사-관련-정보-모음,Pikurate 잠재적 경쟁사 관련 정보 모음,17,False,"'pikurate':1A,7B,15B '경쟁사':3A,9B,16B '관련':4A,10B '모음':6A,12B,13B '잠재적':2A,8B,17B '정보':5A,11B,14B",public,en,False,,False,False,,,,False
264,2019-06-12 01:42:02.118 +0900,2020-08-26 13:52:58.388 +0900,womens-world-cup-2019,Women's World Cup 2019,37,False,"'2019':5A,33B '8th':9B 'all':15B 'best':17B 'contents':18B 'cup':4A,13B,30B 'everything':24B 'football':27B 'going':25B 'help':20B 'is':7B 'it':6B 'keep':21B 'of':23B 'on':26B 's':2A,11B 'saving':14B 'soccer':31B 'sports':28B 'the':8B,16B 'to':19B 'track':22B 'women':1A,10B,32B 'world':3A,12B,29B",public,en,False,,False,False,,,,False
1786,2020-12-02 14:11:56.743 +0900,2020-12-02 14:11:56.745 +0900,2020년-leo-독서목록,2020년 Leo 독서목록,49,False,'2020년':1A 'leo':2A '독서목록':3A,public,ko,False,,False,False,,,,False
2355,2021-04-17 21:17:46.959 +0900,2021-04-17 21:17:46.961 +0900,플랫폼-스타트업-체크리스트,플랫폼 스타트업 체크리스트,49,False,'스타트업':2A '체크리스트':3A '플랫폼':1A,public,en,False,,False,False,,,,False
744,2020-05-14 16:09:20.644 +0900,2020-08-26 16:41:17.924 +0900,ai-pik-about-네이버,AI pik about 네이버,468,False,'about':3A 'ai':1A 'pik':2A '네이버':4A,private,ko,False,,False,False,,,,False
23994,2022-09-07 11:03:34.528 +0900,2022-09-12 19:08:51.808 +0900,an-italian-explorer-christopher-columbus,"An Italian Explorer, Christopher Columbus",6575,False,,public,ko,False,,False,False,,,,False
